利益については、コスト削減の取り組みによる成果や、原料炭価格上昇に伴う時差影響による好転などがあったものの、原材料および製品の評価減などがあり、微減となった	0
燃料販売事業については、既存商権の維持に加え、新規の顧客開拓に取り組み、当社グループの販売数量は、176万８千トン（前期比１万６千トン増加）となったが、販売価格の下落などがあり、減収となった	0
この結果、燃料販売事業の連結売上高は、216億２千８百万円（前期比40億８千万円減少）となり、連結営業利益は、17億７百万円（前期比３千８百万円減少）となった	0
産業機械事業については、大口ユーザー向けの大規模定修工事が隔年受注であり、今年度は発生しないことなどにより、減収減益となった	0
このような状況において、スパリゾートハワイアンズにつきましては、日帰り・宿泊ともに利用者数は減少	0
下落等により営業利益は11億１百万円（前期比７億20百万円、39.5％減）、経常利益は７億89百万円（前期比７億30百万円、48.1％減）、親会社株主に帰属する当期純利益は、固定資産（投資不動産）にかかる減損損失10億39百万円を計上したものの、繰延税金資産の計上及び減損損失等に伴う繰延税金負債取崩しによる法人税等調整額（△は	0
各イベントが昨年の50周年記念事業及び太平洋・島サミット開催の話題性による集客効果には及ばず、利用人員は1,411千人（前期比61千人、4.2％減）となりました	0
価格高騰による団体旅行の減少に加え、11月に発生した福島県沖地震の影響によるキャンセルの発生及びその後の	0
予約減少もあり、利用人員は469千人（前期比11千人、2.4％減）となりました	0
ゴルフパック利用が減少したものの、地元圏の集客は堅調に推移し、利用人員は58千人（前期比０千人、1.1％減）となりました	0
この結果、日帰り・宿泊両部門の利用者数の減少等により、当部門の売上高は、126億71百万円（前期比７億91百万円、5.9％減）となり、消費単価の下落や人件費の増加等により、営業利益は15億99百万円（前期比５億32百万円、25.0％減）となりました	0
卸売部門につきましては、電力会社向け販売数量は増加したものの販売価格が下落するなど弱含みにて推移	0
国内、中国及び北米の需要減に伴い、船舶用及び産業用モーターの販売数量の減少により減収となりました	0
この結果、当部門の売上高は15億７百万円（前期比２億71百万円、15.3％減）、売上減及び円高の影響等により	0
営業利益は１億２百万円（前期比１億23百万円、54.7％減）となりました	0
につきましては、販売数量が減少するとともに販売単価も下落する等厳しい状況のなかで大幅な減益となりました	0
この結果、当部門の売上高は、17億61百万円（前期比１億10百万円、5.9％減）、販売単価の下落等により営業	0
利益は20百万円(前期比61百万円、74.8％減)となりました	0
農業用肥料の販売が減少したことにより、売上高は20億41百万円(同1.2％減)となり、営業利益は43百万円(同53.2％減)となった	0
当社グループを取り巻く事業環境は、機械関連については、舶用機器の需要は、国内造船所における過年度までの豊富な受注残の下支えがあるものの、新造船の新規受注低迷の影響を受け弱含みに推移いたしました	0
資源関連については、住宅関連資材向け需要並びに、半導体、情報関連分野の需要とも、弱含みに推移したものの、年度後半には回復の兆しも見られました	0
この結果、当連結会計年度の売上高は93億６千万円（前連結会計年度比4.4％減）、営業利益は４億３千３百万円（同0.3%減）、経常利益は４億７千２百万円（同10.6％増）となり、また、特別損失として資源関連事業の結晶質石灰石部門に関する減損損失１億８千３百万円を計上したこと等から、親会社株主に帰属する当期純利益は１億７千９百万円（同21.9％増）となりました	0
舶用機器は、新造船の新規受注低迷を受けての造船所の建造ペースの減速の影響等により売上、受注とも減少いたしました	0
産業機器は、売上は、空気予熱機関連が増加したものの、製鉄関連が減少し、全体ではやや減少いたしました	0
受注は、重電関連が増加したものの、製鉄関連の大型案件の一巡や設備工事関連の減少等により、減少いたしました	0
また、砂利、砂等の土木建設資材の取り扱いもやや減少いたしました	0
この結果、資源関連事業全体では、売上高は20億５千万円（前連結会計年度比5.6％減）、営業損失は２億１千４百万円（前連結会計年度は営業損失２億４千３百万円）となりました	0
耐熱塗料の売上は、設備用に加え、OA機器向け輸出仕様品等工業用も低調に推移し、減少いたしました	0
また、ライナテックス（高純度天然ゴム）関連の売上も、セメント業界向け大型案件の一巡で減少し、この結果、素材関連事業全体では、売上高は６億４千２百万円（前連結会計年度比16.1％減）、営業利益は２百万円（同96.0%減）となりました	0
経常利益は、営業外収益に受取利息１億82百万円を計上したものの、営業外費用に為替差損１億53百万円及び支払利息１億64百万円を計上したことなどにより、９億59百万円と前年同期比４億20百万円（30.5%）の減益となりました	0
売上高は、石炭販売分野における石炭価格の下落及び販売数量の減少などにより356億19百万円と前年同期比77億76百万円（17.9%）の減収となり、セグメント利益は、石炭生産分野における石炭価格の下落などにより10億23百万円と前年同期比３億55百万円（25.8%）の減益となりました	0
売上高は前期比5.3％減の2,395億円余となった	0
セグメント利益は、海外工事の完成工事利益率の悪化により、前期比21.9％減の52億円余となった	0
不動産事業を中心に展開しており、売上高は前期比91.8％減の16億円余となり、セグメント利益は前期比0.9％減の４億円余となった	0
このような状況のもと，当社グループの売上高は，完成工事高の減少などにより，前連結会計年度に比べ5.9％減少し１兆5,674億円となった	0
当社が営んでいるエンジニアリング事業や子会社が営んでいる各種事業の売上高は，前連結会計年度に比べ1.2％減少し4,729億円となり，セグメント利益は前連結会計年度に比べ3.6％減少し189億円となった	0
建設事業受注高は、前連結会計年度と同水準で推移し、前連結会計年度比3.8％減の１兆7,283億円（前連結会計年度は１兆7,958億円）となった	0
完成工事高は、前連結会計年度と同水準で推移し、前連結会計年度比3.6％減の2,968億円（前連結会計年度は3,079億円）となった	0
売上高は、前連結会計年度と同水準で推移し、前連結会計年度比0.9％減の3,611億円（前連結会計年度は3,646億円）となった	0
営業利益は、前連結会計年度と概ね同水準で推移し、前連結会計年度比5.1％減の195億円（前連結会計年度は206億円）となった	0
売上高については、建設事業1,092億円(前連結会計年度比3.1％減)に不動産事業16億円（前連結会計年度比28.8％減）を加えた1,109億円(前連結会計年度比3.6％減)となった	0
受注高については、建築工事89,418百万円（前連結会計年度比17.5％増）、土木工事31,380百万円（前連結会計年度比36.3％減）の合計120,799百万円（前連結会計年度比3.6％減）となり、完成工事高は、建築工事75,090百万円（前連結会計年度比9.9％減）、土木工事34,164百万円（前連結会計年度比16.4％増）の合計109,255百万円（前連結会計年度比3.1％減）、営業利益は3,492百万円（前連結会計年度比3.4％減）である	0
売上高は1,665百万円（前連結会計年度比28.8％減）、営業利益は629百万円（前連結会計年度比50.5％減）である	0
当事業年度におけるわが国経済は、政府による経済政策や金融政策の総動員もあり、緩やかな回復基調となったものの、個人消費や設備投資は力強さを欠き、海外経済の減速と為替、原材料価格の変動リスクを抱え、先行き不透明な状況が続いた	0
しかし、依然として工事従事者の不足による工事着工遅れ等の問題があり、仮設業界全体では厳しい状況が続いた	0
このような状況の中、当事業年度の業績はリース業者の買い控えと工事着工遅れが想定を上回り、製造受託の逸注も重なって、売上高59億７千８百万円（前期比30.2％減）となった	0
損益面では各セグメントの売上高減少と賃貸部門の粗利率の低下により、営業利益１億８千７百万円（前期比63.0％減）、第三者割当増資に伴う株式交付費３千４百万円等で経常利益１億３千万円（前期比72.8％減）となった	0
当期純利益は、営業利益及び経常利益の減少に加え、損害補償損失引当金繰入額５千万円の計上により２千２百万円（前期比92.2％減）となった	0
仕入商品販売の減少と、リース業者の機材保有量の上昇による買い控えから主力製品の受注が減少し、売上高は25億４千９百万円（前期比20.0％減）と減収となった	0
セグメント利益は６千７百万円（前期比69.1％減）と減益となった	0
首都圏を中心とした再開発工事等により仮設機材の需要は底堅いが、人手不足や資材高騰による工事着工遅れ等で軽仮設機材の稼働は足踏み状態が続き、売上高は24億８千８百万円（前期比10.0％減）と減収となった	0
セグメント利益は減収による粗利率の低下により１億２千４百万円（前期比58.8％減）と減益となった	0
鉄骨部材製造受託の逸注及びくさび緊結式足場、高速道路用吊り足場のＯＥＭ製造の減少により、売上高は９億４千万円（前期比64.1％減）と減収となった	0
セグメント別の状況といたしまして、建築設備事業は、前連結会計年度を3.8％下回る1,466億1千2百万円となりました	0
機械システム事業は、前連結会計年度に大型搬送用設備を受注した影響等により、前連結会計年度を21.1％下回る81億3千万円となりました	0
セグメント別の状況といたしまして、建築設備事業は、1,415億6千7百万円と前連結会計年度と比較し、5.6％の減収となりました	0
機械システム事業は、受注高が減少したことにより、81億9千2百万円と前連結会計年度と比較し、11.1％の減収となり、環境システム事業は、182億7千1百万円と前連結会計年度と比較し、2.5％の減収となりました	0
利益面につきまして、営業利益は60億1千2百万円（前年同期比7.6％減）となりました	0
これは、原価管理の徹底や作業効率の向上等利益率改善に努めましたものの、減収に加え、退職給付に係る数理計算上の差異償却額の増加等が影響したことによるものであります	0
経常利益は68億8千万円（前年同期比15.4％減）、親会社株主に帰属する当期純利益は46億9千8百万円（前年同期比11.8％減) となりました	0
受注高は前連結会計年度を3.8％下回る1,466億1千2百万円、売上高は前連結会計年度を5.6％下回る1,415億6千7百万円、セグメント利益（経常利益）は前連結会計年度を16.8％下回る64億4百万円となりました	0
受注高は前連結会計年度を21.1％下回る81億3千万円、売上高は前連結会計年度を11.1％下回る81億9千2百万円、セグメント損失（経常損失）は1億3千8百万円（前連結会計年度はセグメント利益2億7千5百万円）となりました	0
売上高は前連結会計年度を7.9％下回る4億9千9百万円、セグメント利益（経常利益）は前連結会計年度を57.2％下回る2千2百万円となりました	0
一方、海外においては、米国新政権の発足、英国の欧州連合（ＥＵ）離脱問題、中国及びアジア新興国の景気低迷等、先行き不透明な状態が継続した	0
一方、当社グループが事業展開している東南アジアでは、経済成長率鈍化の影響等により日系企業の設備投資が減少し、建設需要は低調に推移した	0
受注高については、国内では堅調に推移したが、海外経済の減速や日系企業の投資減少の影響を受け、東南アジアにおける海外子会社で減少したことにより、前期より減少となった	0
売上高についても、海外子会社の受注高が減少した影響が大きく、前期より減少となった	0
利益面では、売上高減少の影響により、営業利益、経常利益は前期より減少となったが、親会社株主に帰属する当期純利益は法人税等の減少により前期より増加となった	0
事業の種類別では、設備工事業の受注高は1,342億94百万円（前期比4.5%減）、売上高は1,271億50百万円（同6.5%減）となり、機器販売を中心とするその他の事業では、受注高及び売上高は100億76百万円（同7.6%減）となった	0
一般電気工事部門は、国内では首都圏を中心に工事量が増加したが、大型太陽光案件の減少や、海外における建設需要が減少し、受注高は892億61百万円（前期比10.1%減）、売上高は862億28百万円（同13.0%減）となった	0
売上高は、工事に関する材料並びに機器の販売事業などが減少したことなどから、前連結会計年度に比べ18億88百万円減少（12.8％減）し、128億55百万円となった	0
売上高につきましては、前連結会計年度比1.3％減の783億87百万円となりました	0
売上高は32億75百万円（前連結会計年度比0.2％減）、営業利益は3億83百万円（前連結会計年度比1.6％減）となりました	0
当社グループの主要な事業領域であります情報通信分野におきましては、光アクセス等の固定系通信工事が減少する一方、光コラボレーションモデルによる新たなサービスの普及、クラウドサービス、ＩｏＴの急速な拡大等が着実に図られてきており、情報通信分野以外の公共・民需系分野におきましても、国土強靭化施策の推進や設備の老朽化対策に伴う社会インフラ投資の拡大等が期待されております	0
熊本地震などにより上期の受注は遅れましたが、受注高は63億３千７百万円（前期比0.8％増）、完成工事高は59億９千７百万円（前期比4.4％減）となりました	0
また、日銀の金融政策決定から生じた不安定な金融市場により、為替相場及び株式相場等は先行き不透明な状態が続きました	0
完成工事高は、前連結会計年度比13,092百万円減の125,253百万円となりました	0
当社グループの属する設備工事業界におきましては、堅調であった設備投資に低調な動きも見られ、熾烈な受注価格競争が続くなど、厳しい環境で推移しました	0
当セグメントにおいては、電気設備工事、建築・土木工事、並びに太陽光発電設備工事を行っており、受注高は184億円（前期比28.8％減）、売上高は222億円（前期比10.2％減）、営業利益は24億65百万円（前期比32.6％増）となりました	0
受注高、売上高は前期に電気設備工事の大型案件があったことから前期を下回りました	0
営業利益はタイ、ベトナムが低調に推移したことから前期を下回りました	0
しかしながら、資材費や労務費のコストが高止まりする中で、北海道・東北地区の集中豪雨の影響により、公共工事の優先順位が入れ替わり、当初予定されていた工期が先延ばしになるなど、当社を取り巻く経営環境は厳しい状況で推移しました	0
軽量盛土工事の受注高は、大型工事の受注により1,701百万円（前事業年度比22.6％増）と増加しましたが、空洞充填工事の受注高が628百万円（前事業年度比2.6％減）と減少し、また管路中詰工事の受注高も大型工事の発注が一段落したことから341百万円（前事業年度比64.8％減）と大幅に減少し、気泡コンクリート工事全体の受注高は2,671百万円（前事業年度比11.1％減）と減少いたしました	0
完成工事高につきましては、大型工事の施工時期のずれ込みにより、地盤改良工事の完成工事高は904百万円（前事業年度比10.0％減）と減少いたしました	0
売上高は、気泡剤や固化剤の販売など19百万円（前事業年度比17.3％減）となりました	0
当連結会計年度における我が国経済は、政府による継続的な景気対策や日銀の金融緩和策により、緩やかな景気回復基調が続きましたが、個人消費は足踏み状況が見られる他、英国のＥＵ離脱問題、中国を中心とする新興国経済の鈍化等、先行き不透明な状況が続いております	0
当業界におきましては、加工品の原料価格は比較的安定しておりましたが、食品全般に対する節約志向、低価格志向が高まる中、物流費の上昇や企業間の販売競争が激化し厳しい状況が続きました	0
当業界におきましては、砂糖の国内消費が８年ぶりに前年比増加したものの、粗糖相場の上昇と円安の進行により原料コストが上昇しており、消費者の節約志向も勘案すると今後の国内消費の動向には引き続き留意すべき状況にあります	0
ニューヨーク粗糖先物相場の期近限月は、１ポンド当たり15.40セントで始まり、タイ、インド及び中国の減産や最大の生産国であるブラジルの減産予測による５年ぶりの供給不足を背景とした先行き不透明感から上昇し、10月に期中最高値となる23.90セントをつけました	0
これらの結果、当連結会計年度の連結売上高は378,307百万円（前期比3.1％減）となりました	0
利益面においては、営業利益は37,281百万円（前期比6.9％減)、経常利益は49,370百万円（前期比2.5％減)、親会社株主に帰属する当期純利益は30,154百万円（前期比4.5％増）となりました	0
しかしながら、健康機能性飲料の売り上げが伸び悩み、ジュース・清涼飲料全体では前期を下回る結果となりました	0
これらの結果、飲料および食品製造販売事業部門（米州地域）の連結売上高は45,252百万円（前期比14.2％減）となりました	0
これらの結果、飲料および食品製造販売事業部門（アジア・オセアニア地域）の連結売上高は93,364百万円（前期比3.9％減）となりました	0
これらの結果、飲料および食品製造販売事業部門（ヨーロッパ地域）の連結売上高は7,800百万円（前期比9.5％減）となりました	0
しかしながら、昨年４月の薬価改定により、当社製品の薬価が大きく引き下げられており、苦戦を強いられました	0
これらの結果、医薬品製造販売事業部門の連結売上高は27,836百万円（前期比20.0％減）となりました	0
これらの結果、その他事業部門の連結売上高は19,951百万円（前期比1.8%減）となりました	0
「うちのごはん」は、さまざまなプロモーションやテレビ広告、店頭販促活動を行いましたが、そうざいの素市場低迷の影響もあり、前期を下回りました	0
この結果、部門全体としてはつゆ類の売上減が影響し、前期の売上を下回りました	0
本みりんは、「米麹こだわり仕込み本みりん」、料理酒は、「国産米こだわり仕込み料理の清酒」等の高付加価値品は順調に推移しましたが、一方でギフトや加工・業務用が振るわず、本みりん全体として前期を下回りました	0
輸入ワインは、低価格帯の商品が振るわず前期を下回りました	0
この結果、部門全体としては前期の売上を下回りました	0
天候不順の影響によりフィリピン産パイナップル缶詰の供給が不足し、主要市場である香港、中国をはじめとする全市場に影響し、前期の売上を下回りました	0
以上の結果、海外 食料品製造・販売事業の売上高は817億８千３百万円（前期比96.4％）、営業利益は162億５千１百万円（前期比98.8％）と、減収減益となりました	0
この結果、海外 食料品卸売事業の売上高は1,568億６千８百万円（前期比98.2％）、営業利益は76億４千８百万円（前期比99.7％）と、減収減益となりました	0
また、即席めん業界におきましてはアジア諸国で需要の伸びが見られたものの、中国での消費減少が影響し、世界総需要は減少しました	0
中国地域においては、中国大陸市場での即席めん需要が減少する中、販売エリア拡大（華北・東北・西南地区）と中国版カップヌードル「合味道」のブランド強化に取り組んでおります	0
利益については、為替の影響や香港国際空港内にオープンした「マイカップヌードルファクトリー」「出前一丁ファクトリー」等といった将来に向けた取組みから前期比で減益となりました	0
この結果、報告セグメントにおける中国地域の売上高は、前期比12.0％減の359億87百万円となり、セグメント利益は、前期比17.8％減の34億５百万円となりました	0
食品業界におきましては、食の安心・安全に対する関心が一層高まるとともに、輸入原料を中心に原材料価格の上昇が依然続く状況にあり厳しい経営環境が継続しております	0
粉粒体食品部門は、粉末スープ及び顆粒製品の受託が伸び悩み、売上高は4,675百万円と前年同期と比べ131百万円（2.7％）の減収となり、セグメント利益（営業利益）は74百万円と前年同期と比べ100百万円（57.6％）の減益となりました	0
即席麺部門は、製造ラインの移設に伴う稼働率の低下と受託が低調に推移し、また、３月に製造ラインを増設しましたが、売上の寄与は低く、売上高は7,085百万円と前年同期と比べ659百万円（8.5％）の減収となり、セグメント利益（営業利益）は204百万円と前年同期と比べ219百万円（51.8％）の減益となりました	0
食品業界におきましては、人口減少による内需の伸び悩みのなかでの販売競争が激化する一方、雇用の改善に伴う人手不足により労働コストが上昇するなど、厳しい経営環境が続きました	0
当社グループにおける事業環境は繊維事業では、上期に円高が進んだことや原材料市場及び法人需要増により収益の改善が見られたものの、百貨店を中心とした衣料品の伸び悩みは依然続いており、総じて厳しい状況で推移いたしました	0
カジュアル部の縫製品関係は、「ユミカツラ」「ミュゼ　ジョワイユ」「ディレツィオーネ」等の自社企画ブランドのメンズカジュアル商品を販売する百貨店の店舗改装の実施やネット販売を進めましたが、販売員経費等が増加し、また在庫品の評価減があり損失を計上いたしました	0
刺繍レースを扱うフロリア㈱は、新たにノベルティ商品の販売が増えたものの、主力販売品の高級婦人服地の売上が低迷し減収となりました	0
この結果、不動産活用事業の売上高は24億13百万円（前期比2.5％減）となり、営業利益は８億90百万円（前期比16.4％減）となりました	0
埼玉興業㈱の「川口・黒浜・騎西の各グリーンゴルフ」練習場は、お客様に快適に楽しんでいただけるよう、人工芝等の設備の更新工事を進めておりますが、天候の影響や若年層の新規入場者が伸び悩んだことから減収減益となりました	0
この結果、ゴルフ練習場事業の売上高は８億76百万円（前期比1.8％減）、営業利益は28百万円（前期比57.6％減）となりました	0
当社のギフト事業部営業課の葬祭返礼品販売は、主要な取引先との取引を平成28年4月末日で解消したため大幅な減収減益となりました	0
しかしながら、株式市場の変動等の要因もあり投資収益率は前期と比較して下回りました	0
事業環境については、緩やかな改善基調となった分野もあったものの、訪日外国人消費の失速や天候不順の影響から、高額品や季節性の衣料・寝具関係などで厳しい分野もあった	0
「財務体質の強化」では、平成28年度第１四半期において既存借入金の全額をシンジケートローンで借り換えたことにより長期安定資金を確保するとともに支払利息負担も軽減できたことなどにより、中期経営計画最終年度の目標としている財務諸目標を着実に達成しつつある	0
「利益の底上げ」では、前期に実施した「繊維・アパレル事業の構造改革」により売上高は前期比減少となったものの、損益面では経費削減や採算性向上の効果により着実に利益の底上げを進めることができた	0
健康ビジネス部門については、Ｅウール毛布シリーズが順調に売上を伸ばしたものの、その他の健康寝具関係での対前年の反動減が響き、売上高は前期を下回った	0
この結果、ヘルスケア事業の売上高は８億28百万円（前期比2.0％減）、原材料費の高止まりによる粗利率の減少や労務費の増加もあり、営業損失は37百万円（前期は営業損失10百万円）となった	0
衣料部門については、前期に実施した「繊維・アパレル事業の構造改革」に伴う売上高の減少や、暖冬の影響から秋冬物の売上が伸び悩んだことから、売上高は前期を下回った	0
ユニフォーム部門については、前期大口受注のあった民需ユニフォームの反動減に加え、秋冬の官公庁関係の受注落ち込みがあり、売上高は前期を下回った	0
染色加工業界におきましては、国内では、衣料品需要が少子高齢化や人口減少などによって構造的に減少傾向にあることに加え、消費者の根強い節約志向もあり、百貨店などの店頭で衣料品販売の低迷が深まっており、受注環境は厳しさを増しております	0
縫製品販売事業では、インドネシア一貫生産の活用を軸に、商品の充実・拡販を図りながら、採算を重視した販売への集約を積極的に取り組んでいるため、一時的に売上は減少していますが、有力取引先との取り組みを深め、収益体質強化に向けて、販売体制の再構築を進めております	0
国内では、非衣料分野の受注増加に積極的に取り組んだ成果もあり、無地染加工は堅調に売上を伸ばしましたが、婦人衣料販売を中心としたカジュアル衣料の販売不振によりプリント加工の受注は減少しました	0
国内で既存顧客との取り組み強化や新規顧客開拓などユニフォームや資材用途向けの販売拡大に取り組みましたが、カジュアル衣料用途向け販売の落ち込みに加え、インドネシア子会社にて、旺盛なローカル市場向け需要を取り込むため、ローカルで主流である委託加工での受注拡大を積極的に進めたことで、テキスタイル販売部門の売上高は2,562百万円（前期比7.9％減、220百万円減）となりました	0
当事業は、相対的に為替相場が円安基調になったことで収益が悪化しましたが、下期以降、採算が確保できる販売へのシフトを全面的に図ったことで、売上高1,434百万円（前期比29.8％減、608百万円減）、営業損失28百万円（前期は営業利益38百万円）となりました	0
しかしながら、新規に２カ所の保育園を開設するなどの業容拡大を目的とした費用の先行や、保育人材の安定確保を図るために積極的に保育士の処遇改善と採用活動を進めていることでコスト増となり、効率的な業務運用に努めたものの、営業利益50百万円（前期比47.6％減、45百万円減）となりました	0
倉庫事業は、国内染色加工事業における商量減少に伴い、荷役取扱量が落ち込んだことで売上高263百万円（前期比6.3％減、17百万円減）と減収になり、経費圧縮に努めましたが営業利益４百万円（前期比44.0％減、３百万円減）となりました	0
当セグメントには、機械販売事業、システム事業及び、付随事業である不動産賃貸事業が含まれており、売上高は203百万円（前期比5.4％減、11百万円減）、営業利益は92百万円（前期比12.9％減、13百万円減）となりました	0
当連結会計年度におけるわが国経済は、政府の各種経済政策による下支えはあるものの本格的な景気浮揚には至っておらず、懸案であった個人消費の回復によるデフレ脱却という課題も充分達成されたとは言い難い状況であります	0
また、中国を始めとするアジア新興国の景気減速、英国のＥＵ離脱問題やトランプ政権誕生に伴う米国の経済政策の変化、更には直近の朝鮮半島を巡る緊迫した情勢等、海外の政治経済状況が不安定さを増しており、わが国経済への波及が憂慮される状況であります	0
足許の消費市場においても、百貨店を始めとする既存流通の退潮とそれに替わる新業態の相次ぐ市場参入、全体としてのオーバーストアの昂進、更にｅコマース市場の急激な拡大等、市場構造変化が急速に進んでおります	0
また、ウィンター関連ブランドは、スノーボードウエアを中心に依然慢性的な市況低迷が続いており、流通在庫過多状況の下で大幅な仕入販売調整を実施したことにより減収となりました	0
一方で出店増に伴う人件費、賃借料を中心に販売管理費も増加しましたが、粗利益増がこれら販売管理費増を上回った結果、前期比780百万円の増益となりました	0
親会社株主に帰属する当期純利益については、法人税等の増加に加え、一部不採算店舗の減損に伴う特別損失を計上したこと等により、差引前期比54百万円の増益となりました	0
当連結会計年度中の世界経済を見ますと、米国は比較的堅調に推移しましたが、年度当初は中国経済の減速が明らかとなり、商品市況の低迷で資源国・新興国の成長も鈍化、それに中東情勢や英国のEU離脱決定が加わり、不透明感が強まりました	0
人手不足感は一貫して解消せず、ほぼ完全雇用状態となって、雇用所得環境は改善したはずですが、可処分所得は伸び悩み、生活防衛意識が消費を下押しして、消費は伸びず、物価上昇も鈍いままでした	0
連結売上高は19,990百万円で前期比78百万円の減収でした	0
重包装袋セグメントの主力製品であるクラフト紙袋の当連結会計年度の業界全体の出荷数量（ゴミ袋を除く）は前期に対し1.2%の減少となりました	0
全国的に米の集荷包装形態が変容しつつあって米麦袋が前期比6.5%の大幅な減少になりました	0
このほか、セメント、製粉、砂糖・甘味、塩等の用途が減少しました	0
米麦の減少は2.8%の減少にとどめましたが、主力の合成樹脂用途が1.9%減少しました	0
山陰製袋工業も米麦袋が減少しましたが、親会社との連携や小口受注への対応で、売上数量は前期比7.6%の増加となりました	0
当連結会計年度における低密度ポリエチレンフィルム製品の業界の出荷数量は、産業用、農業用、いずれも前期比で若干の減少となりました	0
農業用ではハウス用のバーナルハウス、フルーツ物語や農酢ビ等が不振を脱し切れていません	0
原材料であるポリエチレン樹脂とポリスチレン樹脂は、原油価格の反転を反映し、年明けから値上がりに転じました	0
当セグメントの連結売上高は3,451百万円で、前期に対して168百万円の減収でした	0
粒状内容物のバルク輸送用ワンウェイ・フレコンの業界の出荷量は、国内生産品はほとんどの用途で前期比大きく減少、海外生産品も除染用が大幅に減ったため全体では減少でした	0
当社のワンウェイ・フレコンの売上数量は、自社品、輸入販売品とも減少でした	0
液体輸送用では、1,000ℓポリエチレンバッグ「エスキューブ」は微減、液体輸送用コンテナーライナー「エスタンク」は顧客の需要減にともない減少しました	0
当セグメントの連結売上高は1,738百万円で、前期に対して183百万円の減収でした	0
当連結会計年度におけるわが国経済は、政府の経済政策や日銀の金融緩和政策によって雇用・所得情勢が改善するなど、緩やかな回復基調で推移したが、円高の影響や個人消費の伸び悩みに加え、中国などの海外経済の減速もあり、本格的な回復には至らなかった	0
印刷業界においては、出版印刷物をはじめとした紙媒体の需要減少に加え、競争激化による受注単価の下落などにより、引き続き厳しい経営環境にあった	0
その結果、当連結会計年度の売上高は1兆4,101億円（前期比3.1％減）、営業利益は314億円（前期比30.9％減）、経常利益は367億円（前期比30.2％減）、親会社株主に帰属する当期純利益は252億円（前期比24.9％減）となった	0
出版関連事業のうち、出版メディア関連は、出版市場の低迷が続くなか、積極的な営業活動を推進し、書籍は前年並みに推移したが、雑誌の減少の影響が大きく、前年を下回った	0
イメージングコミュニケーション事業は、記念撮影フォトブース「写Goo!（シャグー）」や証明写真機「Ki-Re-i（キレイ）」を活用したサービスの展開に努めたが、北米向けの写真プリント用昇華型熱転写記録材（カラーインクリボンと受像紙）が円高の影響もあって減少し、前年を下回った	0
その結果、部門全体の売上高は8,012億円（前期比2.5％減）、営業利益は188億円（前期比35.7％減）となった	0
産業資材関連事業は、太陽電池用部材が海外向け・国内向けともに前年を下回った	0
リチウムイオン電池用部材は車載用が順調に推移したが、モバイル用が減少し、全体として前年を下回った	0
ディスプレイ関連製品事業は、次世代ディスプレイとして注目されている有機ＥＬディスプレイの製造に使用するメタルマスクが堅調に推移したが、液晶ディスプレイ用カラーフィルターは、スマートフォンやタブレット端末向けの中小型品及びテレビ向けの大型品ともに減少し、前年を下回った	0
電子デバイス事業は、半導体製品用フォトマスクが海外向け及び国内向けともに伸び悩み、前年を下回った	0
